series id,county,state,10y_change,county_state
ATNHPIUS42021A,Cambria County, PA,10.186122576123365,"Cambria County,  PA"
ATNHPIUS02170A,Matanuska-Susitna Borough, AK,31.92615813305467,"Matanuska-Susitna Borough,  AK"
ATNHPIUS53005A,Benton County, WA,81.98049619962711,"Benton County,  WA"
ATNHPIUS21197A,Powell County, KY,39.04884112599246,"Powell County,  KY"
ATNHPIUS21209A,Scott County, KY,34.87806854087335,"Scott County,  KY"
ATNHPIUS51157A,Rappahannock County, VA,31.82037954792699,"Rappahannock County,  VA"
ATNHPIUS21149A,McLean County, KY,40.3969370214096,"McLean County,  KY"
ATNHPIUS54039A,Kanawha County, WV,15.567325995199857,"Kanawha County,  WV"
ATNHPIUS21113A,Jessamine County, KY,36.80345924777679,"Jessamine County,  KY"
ATNHPIUS27003A,Anoka County, MN,58.41015828839796,"Anoka County,  MN"
ATNHPIUS46035A,Davison County, SD,46.30822780122936,"Davison County,  SD"
ATNHPIUS27123A,Ramsey County, MN,47.211836767162524,"Ramsey County,  MN"
ATNHPIUS21097A,Harrison County, KY,29.58071970947508,"Harrison County,  KY"
ATNHPIUS21231A,Wayne County, KY,26.39329406434075,"Wayne County,  KY"
ATNHPIUS21171A,Monroe County, KY,37.18123087385243,"Monroe County,  KY"
ATNHPIUS21167A,Mercer County, KY,36.360741861020465,"Mercer County,  KY"
ATNHPIUS21239A,Woodford County, KY,39.38725490196079,"Woodford County,  KY"
ATNHPIUS06039A,Madera County, CA,99.8879013531908,"Madera County,  CA"
ATNHPIUS21225A,Union County, KY,37.199400772687845,"Union County,  KY"
ATNHPIUS21199A,Pulaski County, KY,31.49782923299566,"Pulaski County,  KY"
ATNHPIUS45039A,Fairfield County, SC,16.561549306225416,"Fairfield County,  SC"
ATNHPIUS21087A,Green County, KY,35.77981651376149,"Green County,  KY"
ATNHPIUS21123A,Larue County, KY,46.17389970863365,"Larue County,  KY"
ATNHPIUS21017A,Bourbon County, KY,29.43881527669523,"Bourbon County,  KY"
ATNHPIUS21101A,Henderson County, KY,37.474154329666696,"Henderson County,  KY"
ATNHPIUS21205A,Rowan County, KY,23.724231159175396,"Rowan County,  KY"
ATNHPIUS21037A,Campbell County, KY,45.16516036151324,"Campbell County,  KY"
ATNHPIUS21089A,Greenup County, KY,15.561039338075192,"Greenup County,  KY"
ATNHPIUS21003A,Allen County, KY,48.610548489022115,"Allen County,  KY"
ATNHPIUS45047A,Greenwood County, SC,28.479465449804426,"Greenwood County,  SC"
ATNHPIUS46027A,Clay County, SD,48.49255629535425,"Clay County,  SD"
ATNHPIUS37009A,Ashe County, NC,20.68144722524483,"Ashe County,  NC"
ATNHPIUS21011A,Bath County, KY,18.94488188976378,"Bath County,  KY"
ATNHPIUS21099A,Hart County, KY,39.674937185929636,"Hart County,  KY"
ATNHPIUS21143A,Lyon County, KY,35.82230623818526,"Lyon County,  KY"
ATNHPIUS21183A,Ohio County, KY,44.315866677532405,"Ohio County,  KY"
ATNHPIUS21187A,Owen County, KY,31.574318381706252,"Owen County,  KY"
ATNHPIUS21195A,Pike County, KY,15.453062435117879,"Pike County,  KY"
ATNHPIUS21045A,Casey County, KY,28.95937927886809,"Casey County,  KY"
ATNHPIUS21071A,Floyd County, KY,13.919209624731085,"Floyd County,  KY"
ATNHPIUS21161A,Mason County, KY,22.02162916448631,"Mason County,  KY"
ATNHPIUS21163A,Meade County, KY,41.480943738656975,"Meade County,  KY"
ATNHPIUS38089A,Stark County, ND,51.161091687105376,"Stark County,  ND"
ATNHPIUS21031A,Butler County, KY,23.54448067070332,"Butler County,  KY"
ATNHPIUS21043A,Carter County, KY,16.524701873935264,"Carter County,  KY"
ATNHPIUS21065A,Estill County, KY,46.75303511773813,"Estill County,  KY"
ATNHPIUS21125A,Laurel County, KY,32.30696724530673,"Laurel County,  KY"
ATNHPIUS21155A,Marion County, KY,37.29906095814102,"Marion County,  KY"
ATNHPIUS21217A,Taylor County, KY,43.02418708954029,"Taylor County,  KY"
ATNHPIUS21007A,Ballard County, KY,21.711196427172304,"Ballard County,  KY"
ATNHPIUS21041A,Carroll County, KY,27.920726122075113,"Carroll County,  KY"
ATNHPIUS21079A,Garrard County, KY,35.03367003367003,"Garrard County,  KY"
ATNHPIUS21085A,Grayson County, KY,36.83668620307303,"Grayson County,  KY"
ATNHPIUS21091A,Hancock County, KY,54.96715927750411,"Hancock County,  KY"
ATNHPIUS21115A,Johnson County, KY,15.707129094412329,"Johnson County,  KY"
ATNHPIUS21137A,Lincoln County, KY,41.13480578827112,"Lincoln County,  KY"
ATNHPIUS21213A,Simpson County, KY,44.42724458204334,"Simpson County,  KY"
ATNHPIUS21235A,Whitley County, KY,27.15590398448235,"Whitley County,  KY"
ATNHPIUS21005A,Anderson County, KY,37.04628704628705,"Anderson County,  KY"
ATNHPIUS21033A,Caldwell County, KY,32.624001265722654,"Caldwell County,  KY"
ATNHPIUS21073A,Franklin County, KY,29.658751376002513,"Franklin County,  KY"
ATNHPIUS21169A,Metcalfe County, KY,26.41363284275755,"Metcalfe County,  KY"
ATNHPIUS21181A,Nicholas County, KY,37.05361138458784,"Nicholas County,  KY"
ATNHPIUS21191A,Pendleton County, KY,30.5957300275482,"Pendleton County,  KY"
ATNHPIUS21055A,Crittenden County, KY,24.40516148280749,"Crittenden County,  KY"
ATNHPIUS21139A,Livingston County, KY,24.924298499428023,"Livingston County,  KY"
ATNHPIUS21173A,Montgomery County, KY,29.41033925686592,"Montgomery County,  KY"
ATNHPIUS21177A,Muhlenberg County, KY,22.731938412949066,"Muhlenberg County,  KY"
ATNHPIUS21229A,Washington County, KY,36.68973196532252,"Washington County,  KY"
ATNHPIUS44007A,Providence County, RI,45.620022753128545,"Providence County,  RI"
ATNHPIUS19165A,Shelby County, IA,33.506669681211854,"Shelby County,  IA"
ATNHPIUS24015A,Cecil County, MD,19.51626355296079,"Cecil County,  MD"
ATNHPIUS26109A,Menominee County, MI,27.40143221664335,"Menominee County,  MI"
ATNHPIUS55133A,Waukesha County, WI,32.7830373210234,"Waukesha County,  WI"
ATNHPIUS51830A,Williamsburg city, VA,21.184886280264127,"Williamsburg city,  VA"
ATNHPIUS17161A,Rock Island County, IL,16.32229756681293,"Rock Island County,  IL"
ATNHPIUS55001A,Adams County, WI,23.485892507434535,"Adams County,  WI"
ATNHPIUS27137A,St. Louis County, MN,32.109899328859065,"St. Louis County,  MN"
ATNHPIUS40121A,Pittsburg County, OK,17.10357331721688,"Pittsburg County,  OK"
ATNHPIUS06031A,Kings County, CA,63.791318749568696,"Kings County,  CA"
ATNHPIUS54061A,Monongalia County, WV,30.93817443189032,"Monongalia County,  WV"
ATNHPIUS37101A,Johnston County, NC,52.52052617639269,"Johnston County,  NC"
ATNHPIUS12087A,Monroe County, FL,89.2155570204351,"Monroe County,  FL"
ATNHPIUS13083A,Dade County, GA,35.07306889352817,"Dade County,  GA"
ATNHPIUS25023A,Plymouth County, MA,49.63685559669611,"Plymouth County,  MA"
ATNHPIUS05045A,Faulkner County, AR,29.934511117879993,"Faulkner County,  AR"
ATNHPIUS18011A,Boone County, IN,49.965677020765405,"Boone County,  IN"
ATNHPIUS13015A,Bartow County, GA,70.21782554931988,"Bartow County,  GA"
ATNHPIUS22033A,East Baton Rouge Parish, LA,25.775234866143965,"East Baton Rouge Parish,  LA"
ATNHPIUS48339A,Montgomery County, TX,66.39118457300275,"Montgomery County,  TX"
ATNHPIUS35061A,Valencia County, NM,28.11211871393239,"Valencia County,  NM"
ATNHPIUS53055A,San Juan County, WA,41.45094486150659,"San Juan County,  WA"
ATNHPIUS51149A,Prince George County, VA,22.721506309674833,"Prince George County,  VA"
ATNHPIUS16079A,Shoshone County, ID,82.43764760094464,"Shoshone County,  ID"
ATNHPIUS49021A,Iron County, UT,90.34166082963652,"Iron County,  UT"
ATNHPIUS20161A,Riley County, KS,19.79504132231405,"Riley County,  KS"
ATNHPIUS35045A,San Juan County, NM,7.661085743277514,"San Juan County,  NM"
ATNHPIUS13231A,Pike County, GA,49.117205108940645,"Pike County,  GA"
ATNHPIUS37071A,Gaston County, NC,64.43570726476634,"Gaston County,  NC"
ATNHPIUS37083A,Halifax County, NC,14.886881321905646,"Halifax County,  NC"
ATNHPIUS01081A,Lee County, AL,30.70693309112927,"Lee County,  AL"
ATNHPIUS26065A,Ingham County, MI,51.546723952739,"Ingham County,  MI"
ATNHPIUS13297A,Walton County, GA,72.27389669503265,"Walton County,  GA"
ATNHPIUS19061A,Dubuque County, IA,32.36046336693246,"Dubuque County,  IA"
ATNHPIUS06109A,Tuolumne County, CA,54.79635773275925,"Tuolumne County,  CA"
ATNHPIUS48091A,Comal County, TX,74.10480039707863,"Comal County,  TX"
ATNHPIUS13199A,Meriwether County, GA,25.743322694439787,"Meriwether County,  GA"
ATNHPIUS18039A,Elkhart County, IN,51.74225663716815,"Elkhart County,  IN"
ATNHPIUS24037A,St. Mary's County, MD,17.21850236501014,"St. Mary's County,  MD"
ATNHPIUS12091A,Okaloosa County, FL,67.06257635401113,"Okaloosa County,  FL"
ATNHPIUS13215A,Muscogee County, GA,13.85528242274793,"Muscogee County,  GA"
ATNHPIUS33015A,Rockingham County, NH,55.84106943928704,"Rockingham County,  NH"
ATNHPIUS42027A,Centre County, PA,37.68905021173623,"Centre County,  PA"
ATNHPIUS08067A,La Plata County, CO,45.17090494007229,"La Plata County,  CO"
ATNHPIUS18149A,Starke County, IN,37.56048723510762,"Starke County,  IN"
ATNHPIUS13051A,Chatham County, GA,43.2118294360385,"Chatham County,  GA"
ATNHPIUS39017A,Butler County, OH,42.24090153334565,"Butler County,  OH"
ATNHPIUS36021A,Columbia County, NY,36.365302382406846,"Columbia County,  NY"
ATNHPIUS22003A,Allen Parish, LA,36.286399451867084,"Allen Parish,  LA"
ATNHPIUS22017A,Caddo Parish, LA,14.730405780989454,"Caddo Parish,  LA"
ATNHPIUS47147A,Robertson County, TN,72.00457068233759,"Robertson County,  TN"
ATNHPIUS39009A,Athens County, OH,26.211489088575096,"Athens County,  OH"
ATNHPIUS08107A,Routt County, CO,55.459374385205585,"Routt County,  CO"
ATNHPIUS12073A,Leon County, FL,37.20413687790657,"Leon County,  FL"
ATNHPIUS13217A,Newton County, GA,74.83749213671629,"Newton County,  GA"
ATNHPIUS20149A,Pottawatomie County, KS,32.324503311258276,"Pottawatomie County,  KS"
ATNHPIUS24041A,Talbot County, MD,17.435131603509415,"Talbot County,  MD"
ATNHPIUS01123A,Tallapoosa County, AL,33.95113732097727,"Tallapoosa County,  AL"
ATNHPIUS51065A,Fluvanna County, VA,14.65942120561103,"Fluvanna County,  VA"
ATNHPIUS39117A,Morrow County, OH,53.307671649807546,"Morrow County,  OH"
ATNHPIUS24043A,Washington County, MD,29.20660085032788,"Washington County,  MD"
ATNHPIUS31141A,Platte County, NE,53.812519177661834,"Platte County,  NE"
ATNHPIUS13275A,Thomas County, GA,19.724014829053953,"Thomas County,  GA"
ATNHPIUS51177A,Spotsylvania County, VA,51.33829744415376,"Spotsylvania County,  VA"
ATNHPIUS19057A,Des Moines County, IA,22.769816946906314,"Des Moines County,  IA"
ATNHPIUS39041A,Delaware County, OH,49.01065449010655,"Delaware County,  OH"
ATNHPIUS54081A,Raleigh County, WV,17.66598420590816,"Raleigh County,  WV"
ATNHPIUS37005A,Alleghany County, NC,20.65102793885082,"Alleghany County,  NC"
ATNHPIUS16017A,Bonner County, ID,89.96399639964,"Bonner County,  ID"
ATNHPIUS39165A,Warren County, OH,45.18000184145107,"Warren County,  OH"
ATNHPIUS22077A,Pointe Coupee Parish, LA,24.763896384241754,"Pointe Coupee Parish,  LA"
ATNHPIUS12113A,Santa Rosa County, FL,66.80710201625038,"Santa Rosa County,  FL"
ATNHPIUS17119A,Madison County, IL,18.20498957287402,"Madison County,  IL"
ATNHPIUS22075A,Plaquemines Parish, LA,19.28641663154938,"Plaquemines Parish,  LA"
ATNHPIUS01117A,Shelby County, AL,37.270806928601615,"Shelby County,  AL"
ATNHPIUS18067A,Howard County, IN,45.69060773480662,"Howard County,  IN"
ATNHPIUS22019A,Calcasieu Parish, LA,35.074309978768575,"Calcasieu Parish,  LA"
ATNHPIUS09007A,Middlesex County, CT,12.114734882438112,"Middlesex County,  CT"
ATNHPIUS22073A,Ouachita Parish, LA,23.79156926325313,"Ouachita Parish,  LA"
ATNHPIUS39093A,Lorain County, OH,36.75062447960032,"Lorain County,  OH"
ATNHPIUS29113A,Lincoln County, MO,43.479726881901726,"Lincoln County,  MO"
ATNHPIUS13185A,Lowndes County, GA,10.878724044538075,"Lowndes County,  GA"
ATNHPIUS32019A,Lyon County, NV,153.87415496619863,"Lyon County,  NV"
ATNHPIUS48241A,Jasper County, TX,30.764454792394268,"Jasper County,  TX"
ATNHPIUS37179A,Union County, NC,62.30290633256628,"Union County,  NC"
ATNHPIUS50025A,Windham County, VT,18.29881753446137,"Windham County,  VT"
ATNHPIUS53015A,Cowlitz County, WA,86.7891177374731,"Cowlitz County,  WA"
ATNHPIUS48021A,Bastrop County, TX,102.44988864142539,"Bastrop County,  TX"
ATNHPIUS42133A,York County, PA,22.197103496997517,"York County,  PA"
ATNHPIUS35049A,Santa Fe County, NM,40.981999019401826,"Santa Fe County,  NM"
ATNHPIUS53075A,Whitman County, WA,57.957487396103005,"Whitman County,  WA"
ATNHPIUS50007A,Chittenden County, VT,39.104902021388384,"Chittenden County,  VT"
ATNHPIUS53045A,Mason County, WA,70.88468735884365,"Mason County,  WA"
ATNHPIUS51680A,Lynchburg city, VA,27.604493754797293,"Lynchburg city,  VA"
ATNHPIUS12005A,Bay County, FL,58.09332594849073,"Bay County,  FL"
ATNHPIUS48147A,Fannin County, TX,84.63611859838275,"Fannin County,  TX"
ATNHPIUS27005A,Becker County, MN,37.7703206562267,"Becker County,  MN"
ATNHPIUS51155A,Pulaski County, VA,23.299775476207735,"Pulaski County,  VA"
ATNHPIUS29131A,Miller County, MO,39.53362674696936,"Miller County,  MO"
ATNHPIUS22037A,East Feliciana Parish, LA,34.56244205120888,"East Feliciana Parish,  LA"
ATNHPIUS48061A,Cameron County, TX,32.21763835915001,"Cameron County,  TX"
ATNHPIUS28089A,Madison County, MS,21.26322488266646,"Madison County,  MS"
ATNHPIUS08083A,Montezuma County, CO,37.11542362566774,"Montezuma County,  CO"
ATNHPIUS39077A,Huron County, OH,30.605564648117827,"Huron County,  OH"
ATNHPIUS26131A,Ontonagon County, MI,,"Ontonagon County,  MI"
ATNHPIUS27043A,Faribault County, MN,34.07835258663987,"Faribault County,  MN"
ATNHPIUS05125A,Saline County, AR,24.951012410189406,"Saline County,  AR"
ATNHPIUS22023A,Cameron Parish, LA,39.26925162689803,"Cameron Parish,  LA"
ATNHPIUS54079A,Putnam County, WV,23.94209354120267,"Putnam County,  WV"
ATNHPIUS08051A,Gunnison County, CO,56.21578843236827,"Gunnison County,  CO"
ATNHPIUS36115A,Washington County, NY,18.842054843731287,"Washington County,  NY"
ATNHPIUS51630A,Fredericksburg city, VA,47.204394333622446,"Fredericksburg city,  VA"
ATNHPIUS12089A,Nassau County, FL,77.13235294117649,"Nassau County,  FL"
ATNHPIUS27063A,Jackson County, MN,35.48840477863668,"Jackson County,  MN"
ATNHPIUS16005A,Bannock County, ID,76.65554688054512,"Bannock County,  ID"
ATNHPIUS27059A,Isanti County, MN,62.7664358305603,"Isanti County,  MN"
ATNHPIUS55113A,Sawyer County, WI,26.34615384615383,"Sawyer County,  WI"
ATNHPIUS40109A,Oklahoma County, OK,47.84520034592103,"Oklahoma County,  OK"
ATNHPIUS55059A,Kenosha County, WI,34.28929765886289,"Kenosha County,  WI"
ATNHPIUS30041A,Hill County, MT,48.536678069175196,"Hill County,  MT"
ATNHPIUS13219A,Oconee County, GA,52.52621544327932,"Oconee County,  GA"
ATNHPIUS46029A,Codington County, SD,43.585812835342495,"Codington County,  SD"
ATNHPIUS45003A,Aiken County, SC,27.468632593747788,"Aiken County,  SC"
ATNHPIUS25007A,Dukes County, MA,58.69902217982352,"Dukes County,  MA"
ATNHPIUS30043A,Jefferson County, MT,54.08588632303316,"Jefferson County,  MT"
ATNHPIUS55027A,Dodge County, WI,29.236718224613327,"Dodge County,  WI"
ATNHPIUS55141A,Wood County, WI,26.452331688683756,"Wood County,  WI"
ATNHPIUS18057A,Hamilton County, IN,52.65213994270337,"Hamilton County,  IN"
ATNHPIUS49007A,Carbon County, UT,47.14541921984756,"Carbon County,  UT"
ATNHPIUS46093A,Meade County, SD,57.57616337462338,"Meade County,  SD"
ATNHPIUS19093A,Ida County, IA,32.760736196319016,"Ida County,  IA"
ATNHPIUS35057A,Torrance County, NM,17.091974404440666,"Torrance County,  NM"
ATNHPIUS39025A,Clermont County, OH,46.11497157296272,"Clermont County,  OH"
ATNHPIUS48449A,Titus County, TX,41.49688440803751,"Titus County,  TX"
ATNHPIUS39139A,Richland County, OH,45.14297512129657,"Richland County,  OH"
ATNHPIUS41027A,Hood River County, OR,74.3254245173296,"Hood River County,  OR"
ATNHPIUS22043A,Grant Parish, LA,24.97432888367316,"Grant Parish,  LA"
ATNHPIUS22047A,Iberville Parish, LA,17.61962838080207,"Iberville Parish,  LA"
ATNHPIUS42071A,Lancaster County, PA,33.954966155546344,"Lancaster County,  PA"
ATNHPIUS04005A,Coconino County, AZ,70.70033984140737,"Coconino County,  AZ"
ATNHPIUS31033A,Cheyenne County, NE,23.44604316546763,"Cheyenne County,  NE"
ATNHPIUS46011A,Brookings County, SD,37.68640818065616,"Brookings County,  SD"
ATNHPIUS18037A,Dubois County, IN,38.78677985658946,"Dubois County,  IN"
ATNHPIUS50005A,Caledonia County, VT,20.451155853840437,"Caledonia County,  VT"
ATNHPIUS34007A,Camden County, NJ,22.84302070950384,"Camden County,  NJ"
ATNHPIUS04003A,Cochise County, AZ,24.212072649572665,"Cochise County,  AZ"
ATNHPIUS36071A,Orange County, NY,25.684798130598463,"Orange County,  NY"
ATNHPIUS26047A,Emmet County, MI,53.524392506028576,"Emmet County,  MI"
ATNHPIUS51095A,James City County, VA,17.83110571081409,"James City County,  VA"
ATNHPIUS24001A,Allegany County, MD,7.743109373947038,"Allegany County,  MD"
ATNHPIUS36011A,Cayuga County, NY,35.478911837444,"Cayuga County,  NY"
ATNHPIUS13085A,Dawson County, GA,60.60767590618337,"Dawson County,  GA"
ATNHPIUS06051A,Mono County, CA,49.75046787273861,"Mono County,  CA"
ATNHPIUS47045A,Dyer County, TN,36.92562559944197,"Dyer County,  TN"
ATNHPIUS12019A,Clay County, FL,62.53004807692308,"Clay County,  FL"
ATNHPIUS12063A,Jackson County, FL,21.67535853976532,"Jackson County,  FL"
ATNHPIUS22121A,West Baton Rouge Parish, LA,18.70288721376759,"West Baton Rouge Parish,  LA"
ATNHPIUS27115A,Pine County, MN,41.176470588235304,"Pine County,  MN"
ATNHPIUS42085A,Mercer County, PA,32.3600762432854,"Mercer County,  PA"
ATNHPIUS36077A,Otsego County, NY,15.432098765432098,"Otsego County,  NY"
ATNHPIUS16081A,Teton County, ID,86.42802934480139,"Teton County,  ID"
ATNHPIUS29019A,Boone County, MO,38.64325122387131,"Boone County,  MO"
ATNHPIUS53031A,Jefferson County, WA,66.39150943396224,"Jefferson County,  WA"
ATNHPIUS24023A,Garrett County, MD,19.6208413357289,"Garrett County,  MD"
ATNHPIUS28163A,Yazoo County, MS,21.632174931667304,"Yazoo County,  MS"
ATNHPIUS27111A,Otter Tail County, MN,33.282026166655,"Otter Tail County,  MN"
ATNHPIUS30093A,Silver Bow County, MT,58.67655670505564,"Silver Bow County,  MT"
ATNHPIUS34015A,Gloucester County, NJ,18.242112041210547,"Gloucester County,  NJ"
ATNHPIUS13147A,Hart County, GA,41.20692444588254,"Hart County,  GA"
ATNHPIUS23005A,Cumberland County, ME,55.34830859740606,"Cumberland County,  ME"
ATNHPIUS22095A,St. John the Baptist Parish, LA,16.742564394478443,"St. John the Baptist Parish,  LA"
ATNHPIUS47029A,Cocke County, TN,43.08901851382195,"Cocke County,  TN"
ATNHPIUS22087A,St. Bernard Parish, LA,54.284027660651034,"St. Bernard Parish,  LA"
ATNHPIUS46135A,Yankton County, SD,50.43011543268878,"Yankton County,  SD"
ATNHPIUS08085A,Montrose County, CO,52.58300041328007,"Montrose County,  CO"
ATNHPIUS39095A,Lucas County, OH,33.18114249309832,"Lucas County,  OH"
ATNHPIUS53077A,Yakima County, WA,60.80676545427332,"Yakima County,  WA"
ATNHPIUS20045A,Douglas County, KS,38.61517976031957,"Douglas County,  KS"
ATNHPIUS42075A,Lebanon County, PA,26.551094890510964,"Lebanon County,  PA"
ATNHPIUS26075A,Jackson County, MI,53.865336658354124,"Jackson County,  MI"
ATNHPIUS47165A,Sumner County, TN,78.12475105552457,"Sumner County,  TN"
ATNHPIUS34041A,Warren County, NJ,16.682266541867676,"Warren County,  NJ"
